row_id,date,metric,value,unit,source_id,evidence_ref,source_url,archive_sha256,license,note
timeline:ecdc-bdbv-drc-uga-2026-05-22-live:deaths_suspected,2026-05-22,deaths,160,count,ecdc-bdbv-drc-uga-2026-05-22-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-22-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,c2193bdb59db2f64df649f87d859b61fb3d1e65cf3c00a9ddd1e3da30a254bfa,CC-BY-4.0,
timeline:who-dg-remarks-bdbv-2026-05-22:deaths_confirmed_drc,2026-05-22,deaths,7,count,who-dg-remarks-bdbv-2026-05-22,source_manifest:who-dg-remarks-bdbv-2026-05-22,https://www.who.int/news-room/speeches/item/who-director-general-s-opening-remarks-at-the-member-state-information-session-on-outbreaks-of-ebola-and-hantavirus-22-may-2026,40367f2982e766cd8d12f4f223e420d6c4739f4ed1345c8584541619ec061495,CC-BY-NC-SA-3.0-IGO,
timeline:who-dg-remarks-bdbv-2026-05-22:deaths_confirmed_uganda_imported,2026-05-22,deaths,1,count,who-dg-remarks-bdbv-2026-05-22,source_manifest:who-dg-remarks-bdbv-2026-05-22,https://www.who.int/news-room/speeches/item/who-director-general-s-opening-remarks-at-the-member-state-information-session-on-outbreaks-of-ebola-and-hantavirus-22-may-2026,40367f2982e766cd8d12f4f223e420d6c4739f4ed1345c8584541619ec061495,CC-BY-NC-SA-3.0-IGO,
timeline:who-dg-remarks-bdbv-2026-05-22:deaths_suspected,2026-05-22,deaths,177,count,who-dg-remarks-bdbv-2026-05-22,source_manifest:who-dg-remarks-bdbv-2026-05-22,https://www.who.int/news-room/speeches/item/who-director-general-s-opening-remarks-at-the-member-state-information-session-on-outbreaks-of-ebola-and-hantavirus-22-may-2026,40367f2982e766cd8d12f4f223e420d6c4739f4ed1345c8584541619ec061495,CC-BY-NC-SA-3.0-IGO,
timeline:cdc-returning-travelers-info-2026-05-22-live:monitoring_period_days,2026-05-22,monitoring_period_days,21,count,cdc-returning-travelers-info-2026-05-22-live,source_manifest:cdc-returning-travelers-info-2026-05-22-live,https://www.cdc.gov/viral-hemorrhagic-fevers/travel-to-us/index.html,2d4f975e4da66f8df70f3e9047c8157497aa7119838217fd931bc2fa1f2b8fe7,public-domain-us-gov,
timeline:cdc-traveler-management-guidance-2026-05-22-live:monitoring_period_days,2026-05-22,monitoring_period_days,21,count,cdc-traveler-management-guidance-2026-05-22-live,source_manifest:cdc-traveler-management-guidance-2026-05-22-live,https://www.cdc.gov/viral-hemorrhagic-fevers/php/php/public-health-strategy/ebola-outbreak-interim-guidance.html,e2a43466b54f77ea7c825a2f68f862b7d00650890fde5c15e38faada5376f4df,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-22:cases_suspected,2026-05-22,suspected_cases,744,count,cdc-current-situation-2026-05-22,source_manifest:cdc-current-situation-2026-05-22,https://www.cdc.gov/ebola/situation-summary/index.html,d54c4ff83a08ee0a779d265c94262fb6571f4599cd811a9b9399ff8e93a76ac9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-22-live:cases_suspected,2026-05-22,suspected_cases,650,count,ecdc-bdbv-drc-uga-2026-05-22-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-22-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,c2193bdb59db2f64df649f87d859b61fb3d1e65cf3c00a9ddd1e3da30a254bfa,CC-BY-4.0,
timeline:who-dg-remarks-bdbv-2026-05-22:cases_suspected_approx,2026-05-22,suspected_cases,750,count,who-dg-remarks-bdbv-2026-05-22,source_manifest:who-dg-remarks-bdbv-2026-05-22,https://www.who.int/news-room/speeches/item/who-director-general-s-opening-remarks-at-the-member-state-information-session-on-outbreaks-of-ebola-and-hantavirus-22-may-2026,40367f2982e766cd8d12f4f223e420d6c4739f4ed1345c8584541619ec061495,CC-BY-NC-SA-3.0-IGO,
timeline:cdc-current-situation-2026-05-23:cases_confirmed,2026-05-23,confirmed_cases,88,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:cases_confirmed_drc,2026-05-23,confirmed_cases,83,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:cases_confirmed_total,2026-05-23,confirmed_cases,88,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:cases_confirmed_uganda,2026-05-23,confirmed_cases,5,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:cases_confirmed_united_states,2026-05-23,confirmed_cases,0,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:new_confirmed_cases_uganda,2026-05-23,confirmed_cases,3,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:cases_confirmed,2026-05-23,confirmed_cases,101,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:cases_confirmed_drc,2026-05-23,confirmed_cases,101,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:cases_confirmed_uganda,2026-05-23,confirmed_cases,7,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:contacts_followed_percent,2026-05-23,contacts_followed_percent,20,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:contacts_identified_drc,2026-05-23,contacts_identified_drc,1745,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-23:deaths_confirmed_drc,2026-05-23,deaths,9,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:deaths_suspected,2026-05-23,deaths,176,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:deaths_suspected_drc,2026-05-23,deaths,176,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:deaths_uganda,2026-05-23,deaths,1,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:deaths_confirmed_drc,2026-05-23,deaths,10,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:deaths_suspected,2026-05-23,deaths,119,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:deaths_uganda,2026-05-23,deaths,1,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-23:cases_suspected,2026-05-23,suspected_cases,746,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-23:cases_suspected_drc,2026-05-23,suspected_cases,746,count,cdc-current-situation-2026-05-23,source_manifest:cdc-current-situation-2026-05-23,https://www.cdc.gov/ebola/situation-summary/index.html,1fa637ba0cb4ab11c50438b226bf00ebeca62757eda73a5738f4e6f231cdaed8,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-25-live:cases_suspected,2026-05-23,suspected_cases,904,count,ecdc-bdbv-drc-uga-2026-05-25-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-25-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,0636fc9b56903b84f738b1662879a6374d98946d3bb7fd58d20b4fed012ff57c,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-24:cases_confirmed,2026-05-24,confirmed_cases,106,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_confirmed_drc,2026-05-24,confirmed_cases,101,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_confirmed_total,2026-05-24,confirmed_cases,106,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_confirmed_uganda,2026-05-24,confirmed_cases,5,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_confirmed_united_states,2026-05-24,confirmed_cases,0,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:new_confirmed_cases_uganda,2026-05-24,confirmed_cases,3,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:deaths_confirmed_drc,2026-05-24,deaths,10,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:deaths_suspected,2026-05-24,deaths,119,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:deaths_suspected_drc,2026-05-24,deaths,119,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:deaths_uganda,2026-05-24,deaths,1,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_suspected,2026-05-24,suspected_cases,904,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-24:cases_suspected_drc,2026-05-24,suspected_cases,904,count,cdc-current-situation-2026-05-24,source_manifest:cdc-current-situation-2026-05-24,https://www.cdc.gov/ebola/situation-summary/index.html,b33e81ab0e2af289ccde2ed4685a4a380f3397693ed2f6864e54a0f65227dc7d,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_confirmed,2026-05-25,confirmed_cases,112,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_confirmed_drc,2026-05-25,confirmed_cases,105,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_confirmed_total,2026-05-25,confirmed_cases,112,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_confirmed_uganda,2026-05-25,confirmed_cases,7,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_confirmed_united_states,2026-05-25,confirmed_cases,0,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:cases_confirmed_drc,2026-05-25,confirmed_cases,105,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:cases_confirmed_total,2026-05-25,confirmed_cases,112,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:cases_confirmed_uganda,2026-05-25,confirmed_cases,7,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-25:deaths_confirmed_drc,2026-05-25,deaths,10,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:deaths_suspected,2026-05-25,deaths,223,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:deaths_suspected_drc,2026-05-25,deaths,223,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:deaths_uganda,2026-05-25,deaths,1,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:deaths_confirmed_drc,2026-05-25,deaths,10,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:deaths_suspected_drc,2026-05-25,deaths,223,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:deaths_uganda,2026-05-25,deaths,1,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-25:http_status,2026-05-25,http_status,200,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:http_status,2026-05-25,http_status,200,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:cdc-current-situation-2026-05-25:cases_suspected,2026-05-25,suspected_cases,906,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:cdc-current-situation-2026-05-25:cases_suspected_drc,2026-05-25,suspected_cases,906,count,cdc-current-situation-2026-05-25,source_manifest:cdc-current-situation-2026-05-25,https://www.cdc.gov/ebola/situation-summary/index.html,77d396c0a888d13dc3a1cbf6cdd977d5049df73624bbec36a0877a170555a1c9,public-domain-us-gov,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:cases_suspected_drc,2026-05-25,suspected_cases,906,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
timeline:ecdc-bdbv-drc-uga-2026-05-26-live:suspected_cases_italy,2026-05-25,suspected_cases,2,count,ecdc-bdbv-drc-uga-2026-05-26-live,source_manifest:ecdc-bdbv-drc-uga-2026-05-26-live,https://www.ecdc.europa.eu/en/ebola-virus-disease-outbreak-democratic-republic-congo-and-uganda-19-may-2026,d455dcaca4e5239f23951ef82dec77211ff9de963cfd6e2c12ecf7c3d8378977,CC-BY-4.0,
